timestamp,rule.level,decoder.name,rule.description,rule.groups,rule.mitre.id,agent.ip
2026-04-27T03:13:00.56807,7,windows,Service started from non-standard path,windows_system,,192.168.1.71
2026-04-09T02:35:00.79801,3,iptables,,firewall,,31.15.16.248
2026-04-07T11:44:00.55233,3,,,ossec,,
2026-04-14T18:46:46.23358,11,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,74.234.57.216
2026-04-24T14:33:00.44649,8,pam,Password expiry warning for user admin (30 days remaining),authentication,,192.168.1.121
2026-04-27T06:06:00.41785,1,mysql,Standard DB query execution,database,,192.168.1.139
2026-04-28T23:44:00.43039,2,windows,System event 4624,windows_auth,,192.168.1.143
2026-04-17T16:14:00.19930,,windows_defender,Malware Execution Detected,malware,T1204,8.210.139.106
2026-04-05T06:14:00.84655,4,,Successful SSH login,authentication,,192.168.1.44
2026-04-07T20:10:00.83453,3,suricata,DNS tunneling: suspicious TXT record queries to unknown domain,c2,T1071,192.168.1.84
2026-04-04T23:42:00.52425,10,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,14.29.214.161
2026-04-16T06:39:00.34055,10,modsecurity,SQL Injection attempt detected,owasp_10,T1190,14.33.96.3
2026-04-14T12:11:00.95711,7,windows,Service started from non-standard path,windows_system,,192.168.1.23
2026-05-01T16:41:00.52182,2,iptables,Firewall accepted connection,firewall,,192.168.1.231
2026-04-14T03:58:00.22751,4,windows,System event 4624,windows_auth,,192.168.1.174
2026-04-18T15:06:00.81202,,sshd,Multiple failed password attempts,authentication_failed,T1110,192.168.1.7
2026-04-14T15:09:00.79550,11,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,192.168.1.121
2026-04-10T04:25:00.46907,2,sudo,User executed allowed sudo command,privilege,,192.168.1.191
2026-04-06T01:42:00.52649,3,syscheck,File integrity check passed,ossec,,192.168.1.82
2026-05-04T00:10:00.58672,12,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,49.43.129.76
2026-04-22T21:39:00.58971,4,pam,Successful SSH login,authentication,,192.168.1.98
2026-04-30T02:50:00.23387,3,syscheck,File integrity check passed,ossec,,192.168.1.108
2026-04-16T21:32:00.84587,1,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.104
2026-04-05T21:59:00.11173,1,windows,System event 4624,windows_auth,,192.168.1.154
2026-04-11T09:07:53.55485,1,syscheck,File integrity check passed,ossec,,8.137.35.174
2026-05-03T09:28:00.71447,2,iptables,Firewall accepted connection,firewall,,192.168.1.134
2026-04-05T22:25:00.27009,5,nginx,Unusual traffic spike detected,web_traffic,,192.168.1.63
2026-04-29T10:24:00.95410,8,syscheck,Unexpected file modification in /etc/,ossec,,192.168.1.248
2026-04-09T03:17:00.80518,4,iptables,,firewall,,192.168.1.223
2026-04-29T18:51:00.43609,15,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,96.245.255.77
2026-04-20T20:22:00.89111,3,mysql,Standard DB query execution,database,,192.168.1.212
2026-04-20T11:57:00.89593,2,windows,System event 4624,windows_auth,,192.168.1.235
2026-04-23T22:05:00.85840,4,sudo,User executed allowed sudo command,privilege,,192.168.1.152
2026-04-29T09:26:45.61827,8,windows,Service started from non-standard path,windows_system,,192.168.1.142
2026-04-14T02:05:02.88580,2,,Successful SSH login,authentication,,192.168.1.90
2026-05-03T14:42:00.91607,5,,System event 4624,,,
2026-04-21T14:28:26.70196,5,suricata,DNS tunneling: suspicious TXT record queries to unknown domain,c2,T1071,192.168.1.55
2026-04-05T03:16:00.56410,4,pam,Successful SSH login,authentication,,192.168.1.33
2026-04-07T21:33:00.31251,8,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,49.124.150.249
2026-04-22T09:58:00.43302,3,syscheck,File integrity check passed,,,
2026-05-03T05:24:00.28561,9,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,47.239.51.68
2026-04-16T01:30:00.82575,5,nginx,Unusual traffic spike detected,web_traffic,,73.3.178.14
2026-04-24T20:28:00.81015,,postfix,Mail delivery successful,mail,,192.168.1.84
2026-05-04T02:55:00.33091,6,nginx,Unusual traffic spike detected,web_traffic,,192.168.1.90
2026-04-15T02:26:00.85407,2,windows,System event 4624,windows_auth,,192.168.1.108
2026-04-30T09:55:00.14395,4,iptables,Firewall accepted connection,firewall,,192.168.1.23
2026-04-20T15:53:00.67986,1,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.163
2026-04-30T17:33:00.79001,5,sudo,User executed allowed sudo command,privilege,,192.168.1.181
2026-05-03T03:10:00.89523,7,sshd,Multiple failed password attempts,authentication_failed,T1110,192.168.1.234
2026-04-21T23:21:12.85514,3,pam,Successful SSH login,,,77.244.64.60
2026-05-03T19:01:00.51150,8,windows,Service started from non-standard path,windows_system,,192.168.1.180
2026-04-19T13:44:00.52347,9,suricata,Command and Control Beaconing Detected,c2,T1071,157.18.92.140
2026-04-23T11:11:00.70807,3,cron,Cron job executed successfully,system,,192.168.1.128
2026-04-23T21:59:00.24725,9,windows_defender,Malware Execution Detected,malware,T1204,170.133.25.240
2026-05-03T13:00:00.77665,5,sudo,User executed allowed sudo command,privilege,,192.168.1.34
2026-04-11T18:11:00.12552,4,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.131
2026-04-20T16:54:00.86715,1,syscheck,File integrity check passed,ossec,,192.168.1.162
2026-04-29T08:22:00.64353,3,pam,Successful SSH login,authentication,,192.168.1.29
2026-04-07T01:13:00.46337,8,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,192.168.1.169
2026-04-18T16:21:00.18118,8,suricata,Outbound connection to rare external IP,network_monitor,,42.116.108.149
2026-04-12T16:03:00.97015,,sudo,User executed allowed sudo command,privilege,,192.168.1.24
2026-04-14T02:54:00.11075,9,syscheck,High disk usage alert - /var/log at 92% capacity,system_monitor,,192.168.1.209
2026-04-14T03:40:00.77825,11,sshd,SSH key rotation completed for service account,,,
2026-04-08T15:56:00.13466,4,cron,Cron job executed successfully,,,192.168.1.218
2026-04-19T04:23:00.26572,4,syscheck,File integrity check passed,ossec,,192.168.1.148
2026-05-02T04:34:00.98459,4,cron,Cron job executed successfully,,,192.168.1.105
2026-05-02T04:26:00.69908,1,mysql,Standard DB query execution,,,192.168.1.185
2026-04-28T07:19:00.82320,2,windows,System event 4624,windows_auth,,
2026-05-04T15:14:00.18851,3,nginx,Normal asset load (JS/CSS),web_traffic,,47.84.22.34
2026-04-11T23:16:00.60762,3,windows,System event 4624,windows_auth,,192.168.1.229
2026-04-07T14:02:00.23286,3,pam,Service account login from unexpected geographic region,lateral_movement,T1021,192.168.1.146
2026-04-10T20:30:00.12955,3,web-accesslog,Normal GET request to /index.html,web_traffic,,
2026-04-14T19:31:00.53499,6,windows,Service started from non-standard path,windows_system,,192.168.1.185
2026-04-24T00:34:00.89975,15,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,8.219.186.4
2026-04-21T23:32:00.42594,3,postfix,Mail delivery successful,mail,,192.168.1.66
2026-04-17T22:32:00.98897,4,pam,Successful SSH login,authentication,,192.168.1.46
2026-04-22T12:24:00.47936,,web-accesslog,Normal GET request to /index.html,web_traffic,,41.139.28.88
2026-04-13T01:04:00.70079,11,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,9.222.49.41
2026-04-15T23:06:00.69579,,syscheck,Certificate expiration warning: SSL cert expires in 7 days,system_monitor,,192.168.1.150
2026-04-08T11:16:00.65709,3,nginx,Low-rate credential stuffing via API endpoint,authentication_failed,T1110,192.168.1.127
2026-04-16T09:32:00.59036,1,cron,Cron job executed successfully,system,,192.168.1.120
2026-04-26T04:52:00.99303,1,iptables,Firewall accepted connection,firewall,,192.168.1.13
2026-04-29T13:43:00.40319,8,syscheck,Unexpected file modification in /etc/,ossec,,192.168.1.157
2026-04-30T15:01:00.10542,4,cron,Cron job executed successfully,system,,192.168.1.190
2026-04-17T13:44:00.11068,2,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.50
2026-04-27T05:51:00.59745,4,iptables,Firewall accepted connection,firewall,,37.26.101.48
2026-04-05T08:24:00.78906,3,web-accesslog,Normal GET request to /index.html,web_traffic,,
2026-04-11T22:05:00.50023,2,pam,Successful SSH login,authentication,,192.168.1.62
2026-04-25T08:10:00.66320,15,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,39.100.183.18
2026-04-12T06:49:00.33530,1,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.226
2026-04-13T16:48:00.83615,2,windows,System event 4624,windows_auth,,
2026-04-30T20:55:18.73169,2,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.32
2026-04-24T17:26:00.85315,2,cron,Cron job executed successfully,system,,192.168.1.8
2026-05-03T02:38:00.28693,3,sudo,,privilege,,192.168.1.229
2026-05-04T04:25:00.16598,4,cron,Cron job executed successfully,system,,77.189.123.72
2026-04-07T07:04:00.49326,1,mysql,Standard DB query execution,database,,192.168.1.172
2026-04-17T08:30:00.28836,6,syscheck,Unexpected file modification in /etc/,ossec,,77.166.13.201
2026-04-06T23:41:00.66941,4,windows,System event 4624,windows_auth,,192.168.1.73
2026-05-02T06:19:00.19278,2,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.87
2026-04-14T20:28:00.93407,4,nginx,Low-rate credential stuffing via API endpoint,authentication_failed,T1110,192.168.1.184
2026-05-03T14:40:00.89418,4,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.178
2026-04-18T05:52:00.40797,2,postfix,Mail delivery successful,mail,,192.168.1.210
2026-04-15T06:03:00.70443,1,,User executed allowed sudo command,,,192.168.1.145
2026-04-26T02:23:00.86947,3,windows,System event 4624,,,192.168.1.198
2026-04-28T15:12:00.88734,3,iptables,Firewall accepted connection,firewall,,20.15.162.180
2026-04-17T19:15:00.87954,,iptables,Firewall accepted connection,firewall,,192.168.1.121
2026-04-06T05:43:00.24784,12,,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,14.18.77.99
2026-04-24T00:45:00.29354,4,cron,Cron job executed successfully,system,,192.168.1.85
2026-04-14T13:52:00.39519,2,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.141
2026-04-24T03:07:00.96122,1,sudo,User executed allowed sudo command,privilege,,192.168.1.241
2026-04-24T04:00:00.42278,3,pam,Successful SSH login,authentication,,192.168.1.234
2026-04-17T10:31:00.20865,4,sudo,User executed allowed sudo command,privilege,,192.168.1.48
2026-04-19T11:27:00.49588,2,pam,Successful SSH login,authentication,,192.168.1.222
2026-04-25T11:11:00.95137,8,suricata,Command and Control Beaconing Detected,c2,,15.168.84.239
2026-04-20T01:29:32.30475,4,web-accesslog,Normal GET request to /index.html,web_traffic,,60.171.135.254
2026-04-08T00:00:00.89512,4,mysql,Standard DB query execution,database,,
2026-04-23T18:34:00.26341,1,postfix,Mail delivery successful,mail,,192.168.1.146
2026-04-26T15:18:00.24122,10,sca,SCA policy scan: CIS Benchmark compliance check completed,compliance,,192.168.1.150
2026-04-26T11:53:00.73583,8,syscheck,Unexpected file modification in /etc/,ossec,,201.235.62.55
2026-05-03T03:34:00.95473,1,sudo,User executed allowed sudo command,privilege,,192.168.1.155
2026-05-02T02:01:00.89717,3,web-accesslog,Normal GET request to /index.html,web_traffic,,8.222.163.127
2026-04-11T06:08:00.58721,2,windows,System event 4624,windows_auth,,192.168.1.204
2026-04-25T15:06:00.41094,3,windows,System event 4624,windows_auth,,192.168.1.88
2026-04-07T17:41:00.89334,9,modsecurity,SQL Injection attempt detected,owasp_10,T1190,192.168.1.196
2026-05-04T18:55:00.26479,7,syscheck,Unexpected file modification in /etc/,ossec,,43.156.64.195
2026-04-17T08:24:00.18012,11,suricata,Command and Control Beaconing Detected,c2,T1071,192.168.1.247
2026-04-27T10:22:00.91538,15,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,8.129.230.30
2026-04-11T13:14:00.39052,4,mysql,Standard DB query execution,database,,192.168.1.239
2026-04-10T03:28:00.98716,3,syscheck,File integrity check passed,ossec,,192.168.1.180
2026-05-02T09:37:00.77074,9,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,192.168.1.185
2026-04-25T00:45:00.57620,11,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,192.168.1.91
2026-04-13T18:11:00.63455,,sshd,,authentication_failed,T1110,181.97.144.39
2026-04-10T16:40:42.12312,4,cron,Cron job executed successfully,system,,192.168.1.141
2026-04-23T21:40:00.16416,4,syscheck,File integrity check passed,ossec,,192.168.1.99
2026-04-13T23:45:00.14418,4,pam,Successful SSH login,authentication,,192.168.1.110
2026-04-08T13:37:00.26078,3,pam,Successful SSH login,,,192.168.1.23
2026-04-06T12:36:00.70338,3,syscheck,File integrity check passed,ossec,,192.168.1.174
2026-04-05T06:50:00.42779,1,mysql,,database,,192.168.1.8
2026-04-06T19:24:00.52188,11,suricata,Command and Control Beaconing Detected,,T1071,8.218.23.250
2026-04-22T03:56:00.56958,2,cron,Cron job executed successfully,system,,192.168.1.131
2026-04-26T08:24:00.77430,4,postfix,Mail delivery successful,mail,,192.168.1.56
2026-05-01T11:44:00.29383,15,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,149.60.216.76
2026-04-22T08:49:00.71854,2,windows,System event 4624,windows_auth,,192.168.1.182
2026-04-26T08:40:00.74921,8,syscheck,High disk usage alert - /var/log at 92% capacity,system_monitor,,192.168.1.42
2026-04-08T08:40:00.29739,7,nginx,Unusual traffic spike detected,web_traffic,,
2026-04-07T16:38:00.75918,10,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,1.180.62.41
2026-05-04T16:36:00.70415,,iptables,Firewall accepted connection,firewall,,192.168.1.224
2026-04-16T05:37:00.24081,9,suricata,Command and Control Beaconing Detected,c2,T1071,192.168.1.76
2026-04-22T06:42:00.39939,8,suricata,Command and Control Beaconing Detected,c2,T1071,14.103.45.20
2026-04-16T19:21:00.14062,1,mysql,Standard DB query execution,database,,192.168.1.238
2026-04-20T19:33:00.56356,2,windows,System event 4624,windows_auth,,192.168.1.145
2026-04-14T18:50:56.52474,15,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,49.228.92.167
2026-04-06T15:31:00.91815,5,suricata,DNS tunneling: suspicious TXT record queries to unknown domain,c2,T1071,192.168.1.58
2026-04-05T09:13:00.95656,,windows,System event 4624,windows_auth,,192.168.1.43
2026-05-01T11:05:00.40598,1,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.254
2026-04-05T23:53:00.20748,8,syscheck,Certificate expiration warning: SSL cert expires in 7 days,system_monitor,,192.168.1.73
2026-04-14T13:48:00.44734,5,suricata,Outbound connection to rare external IP,network_monitor,,64.188.78.34
2026-04-29T09:55:00.67080,3,windows,System event 4624,windows_auth,,192.168.1.114
2026-04-08T19:47:00.89046,4,mysql,Standard DB query execution,,,192.168.1.88
2026-05-01T18:43:00.88117,12,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,192.168.1.18
2026-04-12T07:53:00.81732,,windows_defender,Malware Execution Detected,malware,T1204,47.206.63.169
2026-04-05T03:13:00.82101,9,sca,SCA policy scan: CIS Benchmark compliance check completed,compliance,,192.168.1.151
2026-04-08T23:49:00.84605,3,,System event 4624,windows_auth,,49.51.143.177
2026-04-18T18:40:00.35430,3,sshd,Subtle brute force: 3 failed logins from single source,authentication_failed,T1110,192.168.1.248
2026-04-05T09:30:00.78554,15,suricata,Command and Control Beaconing Detected,c2,T1071,68.183.180.1
2026-04-11T08:02:00.17158,3,nginx,Normal asset load (JS/CSS),,,192.168.1.222
2026-04-21T10:47:00.27577,1,cron,Cron job executed successfully,system,,192.168.1.36
2026-04-19T04:05:00.65958,5,postfix,Mail delivery successful,mail,,192.168.1.154
2026-04-15T18:50:00.50300,3,sshd,Subtle brute force: 3 failed logins from single source,authentication_failed,T1110,192.168.1.198
2026-05-01T05:38:00.66630,1,windows,System event 4624,windows_auth,,
2026-05-01T05:32:00.74232,5,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.128
2026-04-28T00:30:00.33439,,suricata,Command and Control Beaconing Detected,c2,T1071,
2026-04-19T09:49:05.76966,8,sshd,Multiple failed password attempts,authentication_failed,T1110,192.168.1.138
2026-04-30T00:57:00.45015,14,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,19.129.246.252
2026-04-07T10:17:23.91189,8,mysql,Database maintenance: slow query log threshold exceeded,database,,
2026-04-20T07:35:00.38788,2,syscheck,File integrity check passed,ossec,,192.168.1.214
2026-04-17T15:57:00.26094,15,windows_defender,Malware Execution Detected,malware,,47.34.248.127
2026-04-28T05:16:00.64942,2,windows,System event 4624,windows_auth,,20.215.58.15
2026-05-02T18:38:00.95465,4,suricata,Hidden port scan: slow SYN sweep on non-standard ports,,T1046,192.168.1.22
2026-04-25T00:39:00.58949,5,cron,Cron job executed successfully,system,,192.168.1.168
2026-04-29T11:43:00.66088,8,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,192.168.1.25
2026-04-09T21:36:00.45911,2,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.127
2026-04-28T00:20:00.97977,2,web-accesslog,Normal GET request to /index.html,web_traffic,,14.103.104.162
2026-04-08T05:45:00.70610,10,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,192.168.1.80
2026-04-08T10:18:30.21388,1,,,system,,
2026-04-09T03:41:00.48814,3,sudo,User executed allowed sudo command,privilege,,192.168.1.173
2026-04-05T17:00:00.93900,10,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,82.152.132.24
2026-04-26T16:34:00.27398,5,suricata,DNS tunneling: suspicious TXT record queries to unknown domain,,T1071,192.168.1.246
2026-04-20T19:18:00.91164,3,iptables,,firewall,,192.168.1.107
2026-04-22T13:09:00.36096,14,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,36.212.5.114
